ID,CATEGORY,LABEL,VALUE
us-gaap_IncomeTaxDisclosureAbstract_B482A4FBC59B9F132D01133F00E8E99E,label_id,lab_us-gaap_IncomeTaxDisclosureAbstract_B482A4FBC59B9F132D01133F00E8E99E,None
us-gaap_IncomeTaxDisclosureAbstract_B482A4FBC59B9F132D01133F00E8E99E,location_id,loc_us-gaap_IncomeTaxDisclosureAbstract_B482A4FBC59B9F132D01133F00E8E99E,None
us-gaap_IncomeTaxDisclosureAbstract_B482A4FBC59B9F132D01133F00E8E99E,us_gaap_id,us-gaap:IncomeTaxDisclosureAbstract,None
us-gaap_IncomeTaxDisclosureAbstract_B482A4FBC59B9F132D01133F00E8E99E,label_label,item_type,label_label
us-gaap_IncomeTaxDisclosureAbstract_B482A4FBC59B9F132D01133F00E8E99E,label_label,id,lab_us-gaap_IncomeTaxDisclosureAbstract_B482A4FBC59B9F132D01133F00E8E99E_label_en-US
us-gaap_IncomeTaxDisclosureAbstract_B482A4FBC59B9F132D01133F00E8E99E,label_label,label,lab_us-gaap_IncomeTaxDisclosureAbstract_B482A4FBC59B9F132D01133F00E8E99E
us-gaap_IncomeTaxDisclosureAbstract_B482A4FBC59B9F132D01133F00E8E99E,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_IncomeTaxDisclosureAbstract_B482A4FBC59B9F132D01133F00E8E99E,label_label,type,resource
us-gaap_IncomeTaxDisclosureAbstract_B482A4FBC59B9F132D01133F00E8E99E,label_label,lang,en-US
us-gaap_IncomeTaxContingencyTable_8C1A7C1250D14FFD92F1133F00EBEC94,label_id,lab_us-gaap_IncomeTaxContingencyTable_8C1A7C1250D14FFD92F1133F00EBEC94,None
us-gaap_IncomeTaxContingencyTable_8C1A7C1250D14FFD92F1133F00EBEC94,location_id,loc_us-gaap_IncomeTaxContingencyTable_8C1A7C1250D14FFD92F1133F00EBEC94,None
us-gaap_IncomeTaxContingencyTable_8C1A7C1250D14FFD92F1133F00EBEC94,us_gaap_id,us-gaap:IncomeTaxContingencyTable,None
us-gaap_IncomeTaxContingencyTable_8C1A7C1250D14FFD92F1133F00EBEC94,label_label,item_type,label_label
us-gaap_IncomeTaxContingencyTable_8C1A7C1250D14FFD92F1133F00EBEC94,label_label,id,lab_us-gaap_IncomeTaxContingencyTable_8C1A7C1250D14FFD92F1133F00EBEC94_label_en-US
us-gaap_IncomeTaxContingencyTable_8C1A7C1250D14FFD92F1133F00EBEC94,label_label,label,lab_us-gaap_IncomeTaxContingencyTable_8C1A7C1250D14FFD92F1133F00EBEC94
us-gaap_IncomeTaxContingencyTable_8C1A7C1250D14FFD92F1133F00EBEC94,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_IncomeTaxContingencyTable_8C1A7C1250D14FFD92F1133F00EBEC94,label_label,type,resource
us-gaap_IncomeTaxContingencyTable_8C1A7C1250D14FFD92F1133F00EBEC94,label_label,lang,en-US
us-gaap_SubsequentEventTypeAxis_D1DF85DF64937BCAFFDE133F00EC9A0D,label_id,lab_us-gaap_SubsequentEventTypeAxis_D1DF85DF64937BCAFFDE133F00EC9A0D,None
us-gaap_SubsequentEventTypeAxis_D1DF85DF64937BCAFFDE133F00EC9A0D,location_id,loc_us-gaap_SubsequentEventTypeAxis_D1DF85DF64937BCAFFDE133F00EC9A0D,None
us-gaap_SubsequentEventTypeAxis_D1DF85DF64937BCAFFDE133F00EC9A0D,us_gaap_id,us-gaap:SubsequentEventTypeAxis,None
us-gaap_SubsequentEventTypeAxis_D1DF85DF64937BCAFFDE133F00EC9A0D,label_label,item_type,label_label
us-gaap_SubsequentEventTypeAxis_D1DF85DF64937BCAFFDE133F00EC9A0D,label_label,id,lab_us-gaap_SubsequentEventTypeAxis_D1DF85DF64937BCAFFDE133F00EC9A0D_label_en-US
us-gaap_SubsequentEventTypeAxis_D1DF85DF64937BCAFFDE133F00EC9A0D,label_label,label,lab_us-gaap_SubsequentEventTypeAxis_D1DF85DF64937BCAFFDE133F00EC9A0D
us-gaap_SubsequentEventTypeAxis_D1DF85DF64937BCAFFDE133F00EC9A0D,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_SubsequentEventTypeAxis_D1DF85DF64937BCAFFDE133F00EC9A0D,label_label,type,resource
us-gaap_SubsequentEventTypeAxis_D1DF85DF64937BCAFFDE133F00EC9A0D,label_label,lang,en-US
us-gaap_SubsequentEventTypeDomain_0F7EA672B1B751F3508C133F00EC0853,label_id,lab_us-gaap_SubsequentEventTypeDomain_0F7EA672B1B751F3508C133F00EC0853,None
us-gaap_SubsequentEventTypeDomain_0F7EA672B1B751F3508C133F00EC0853,location_id,loc_us-gaap_SubsequentEventTypeDomain_0F7EA672B1B751F3508C133F00EC0853,None
us-gaap_SubsequentEventTypeDomain_0F7EA672B1B751F3508C133F00EC0853,us_gaap_id,us-gaap:SubsequentEventTypeDomain,None
us-gaap_SubsequentEventTypeDomain_0F7EA672B1B751F3508C133F00EC0853,label_label,item_type,label_label
us-gaap_SubsequentEventTypeDomain_0F7EA672B1B751F3508C133F00EC0853,label_label,id,lab_us-gaap_SubsequentEventTypeDomain_0F7EA672B1B751F3508C133F00EC0853_label_en-US
us-gaap_SubsequentEventTypeDomain_0F7EA672B1B751F3508C133F00EC0853,label_label,label,lab_us-gaap_SubsequentEventTypeDomain_0F7EA672B1B751F3508C133F00EC0853
us-gaap_SubsequentEventTypeDomain_0F7EA672B1B751F3508C133F00EC0853,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_SubsequentEventTypeDomain_0F7EA672B1B751F3508C133F00EC0853,label_label,type,resource
us-gaap_SubsequentEventTypeDomain_0F7EA672B1B751F3508C133F00EC0853,label_label,lang,en-US
us-gaap_SubsequentEventMember_427546FEF4EAED33C4EB133F00ECF4EA,label_id,lab_us-gaap_SubsequentEventMember_427546FEF4EAED33C4EB133F00ECF4EA,None
us-gaap_SubsequentEventMember_427546FEF4EAED33C4EB133F00ECF4EA,location_id,loc_us-gaap_SubsequentEventMember_427546FEF4EAED33C4EB133F00ECF4EA,None
us-gaap_SubsequentEventMember_427546FEF4EAED33C4EB133F00ECF4EA,us_gaap_id,us-gaap:SubsequentEventMember,None
us-gaap_SubsequentEventMember_427546FEF4EAED33C4EB133F00ECF4EA,label_label,item_type,label_label
us-gaap_SubsequentEventMember_427546FEF4EAED33C4EB133F00ECF4EA,label_label,id,lab_us-gaap_SubsequentEventMember_427546FEF4EAED33C4EB133F00ECF4EA_label_en-US
us-gaap_SubsequentEventMember_427546FEF4EAED33C4EB133F00ECF4EA,label_label,label,lab_us-gaap_SubsequentEventMember_427546FEF4EAED33C4EB133F00ECF4EA
us-gaap_SubsequentEventMember_427546FEF4EAED33C4EB133F00ECF4EA,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_SubsequentEventMember_427546FEF4EAED33C4EB133F00ECF4EA,label_label,type,resource
us-gaap_SubsequentEventMember_427546FEF4EAED33C4EB133F00ECF4EA,label_label,lang,en-US
srt_LitigationCaseAxis_B46EAF293FD0FEBE0030133F00EDA300,label_id,lab_srt_LitigationCaseAxis_B46EAF293FD0FEBE0030133F00EDA300,None
srt_LitigationCaseAxis_B46EAF293FD0FEBE0030133F00EDA300,location_id,loc_srt_LitigationCaseAxis_B46EAF293FD0FEBE0030133F00EDA300,None
srt_LitigationCaseAxis_B46EAF293FD0FEBE0030133F00EDA300,us_gaap_id,srt:LitigationCaseAxis,None
srt_LitigationCaseAxis_B46EAF293FD0FEBE0030133F00EDA300,label_label,item_type,label_label
srt_LitigationCaseAxis_B46EAF293FD0FEBE0030133F00EDA300,label_label,id,lab_srt_LitigationCaseAxis_B46EAF293FD0FEBE0030133F00EDA300_label_en-US
srt_LitigationCaseAxis_B46EAF293FD0FEBE0030133F00EDA300,label_label,label,lab_srt_LitigationCaseAxis_B46EAF293FD0FEBE0030133F00EDA300
srt_LitigationCaseAxis_B46EAF293FD0FEBE0030133F00EDA300,label_label,role,http://www.xbrl.org/2003/role/label
srt_LitigationCaseAxis_B46EAF293FD0FEBE0030133F00EDA300,label_label,type,resource
srt_LitigationCaseAxis_B46EAF293FD0FEBE0030133F00EDA300,label_label,lang,en-US
srt_LitigationCaseTypeDomain_A795618B967E78F390B4133F00ED027C,label_id,lab_srt_LitigationCaseTypeDomain_A795618B967E78F390B4133F00ED027C,None
srt_LitigationCaseTypeDomain_A795618B967E78F390B4133F00ED027C,location_id,loc_srt_LitigationCaseTypeDomain_A795618B967E78F390B4133F00ED027C,None
srt_LitigationCaseTypeDomain_A795618B967E78F390B4133F00ED027C,us_gaap_id,srt:LitigationCaseTypeDomain,None
srt_LitigationCaseTypeDomain_A795618B967E78F390B4133F00ED027C,label_label,item_type,label_label
srt_LitigationCaseTypeDomain_A795618B967E78F390B4133F00ED027C,label_label,id,lab_srt_LitigationCaseTypeDomain_A795618B967E78F390B4133F00ED027C_label_en-US
srt_LitigationCaseTypeDomain_A795618B967E78F390B4133F00ED027C,label_label,label,lab_srt_LitigationCaseTypeDomain_A795618B967E78F390B4133F00ED027C
srt_LitigationCaseTypeDomain_A795618B967E78F390B4133F00ED027C,label_label,role,http://www.xbrl.org/2003/role/label
srt_LitigationCaseTypeDomain_A795618B967E78F390B4133F00ED027C,label_label,type,resource
srt_LitigationCaseTypeDomain_A795618B967E78F390B4133F00ED027C,label_label,lang,en-US
fb_AlteraCorpVCommissionerMember_18448658E9EF8EDB421E133F00EDE9AF,label_id,lab_fb_AlteraCorpVCommissionerMember_18448658E9EF8EDB421E133F00EDE9AF,None
fb_AlteraCorpVCommissionerMember_18448658E9EF8EDB421E133F00EDE9AF,location_id,loc_fb_AlteraCorpVCommissionerMember_18448658E9EF8EDB421E133F00EDE9AF,None
fb_AlteraCorpVCommissionerMember_18448658E9EF8EDB421E133F00EDE9AF,us_gaap_id,fb:AlteraCorpVCommissionerMember,None
fb_AlteraCorpVCommissionerMember_18448658E9EF8EDB421E133F00EDE9AF,label_label,item_type,label_label
fb_AlteraCorpVCommissionerMember_18448658E9EF8EDB421E133F00EDE9AF,label_label,id,lab_fb_AlteraCorpVCommissionerMember_18448658E9EF8EDB421E133F00EDE9AF_documentation_en-US
fb_AlteraCorpVCommissionerMember_18448658E9EF8EDB421E133F00EDE9AF,label_label,label,lab_fb_AlteraCorpVCommissionerMember_18448658E9EF8EDB421E133F00EDE9AF
fb_AlteraCorpVCommissionerMember_18448658E9EF8EDB421E133F00EDE9AF,label_label,role,http://www.xbrl.org/2003/role/documentation
fb_AlteraCorpVCommissionerMember_18448658E9EF8EDB421E133F00EDE9AF,label_label,type,resource
fb_AlteraCorpVCommissionerMember_18448658E9EF8EDB421E133F00EDE9AF,label_label,lang,en-US
us-gaap_IncomeTaxAuthorityNameAxis_5C90C5B75881A06768D8133F00EDC4FD,label_id,lab_us-gaap_IncomeTaxAuthorityNameAxis_5C90C5B75881A06768D8133F00EDC4FD,None
us-gaap_IncomeTaxAuthorityNameAxis_5C90C5B75881A06768D8133F00EDC4FD,location_id,loc_us-gaap_IncomeTaxAuthorityNameAxis_5C90C5B75881A06768D8133F00EDC4FD,None
us-gaap_IncomeTaxAuthorityNameAxis_5C90C5B75881A06768D8133F00EDC4FD,us_gaap_id,us-gaap:IncomeTaxAuthorityNameAxis,None
us-gaap_IncomeTaxAuthorityNameAxis_5C90C5B75881A06768D8133F00EDC4FD,label_label,item_type,label_label
us-gaap_IncomeTaxAuthorityNameAxis_5C90C5B75881A06768D8133F00EDC4FD,label_label,id,lab_us-gaap_IncomeTaxAuthorityNameAxis_5C90C5B75881A06768D8133F00EDC4FD_label_en-US
us-gaap_IncomeTaxAuthorityNameAxis_5C90C5B75881A06768D8133F00EDC4FD,label_label,label,lab_us-gaap_IncomeTaxAuthorityNameAxis_5C90C5B75881A06768D8133F00EDC4FD
us-gaap_IncomeTaxAuthorityNameAxis_5C90C5B75881A06768D8133F00EDC4FD,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_IncomeTaxAuthorityNameAxis_5C90C5B75881A06768D8133F00EDC4FD,label_label,type,resource
us-gaap_IncomeTaxAuthorityNameAxis_5C90C5B75881A06768D8133F00EDC4FD,label_label,lang,en-US
us-gaap_IncomeTaxAuthorityNameDomain_E20ABF316D05E0488947133F00EECBB2,label_id,lab_us-gaap_IncomeTaxAuthorityNameDomain_E20ABF316D05E0488947133F00EECBB2,None
us-gaap_IncomeTaxAuthorityNameDomain_E20ABF316D05E0488947133F00EECBB2,location_id,loc_us-gaap_IncomeTaxAuthorityNameDomain_E20ABF316D05E0488947133F00EECBB2,None
us-gaap_IncomeTaxAuthorityNameDomain_E20ABF316D05E0488947133F00EECBB2,us_gaap_id,us-gaap:IncomeTaxAuthorityNameDomain,None
us-gaap_IncomeTaxAuthorityNameDomain_E20ABF316D05E0488947133F00EECBB2,label_label,item_type,label_label
us-gaap_IncomeTaxAuthorityNameDomain_E20ABF316D05E0488947133F00EECBB2,label_label,id,lab_us-gaap_IncomeTaxAuthorityNameDomain_E20ABF316D05E0488947133F00EECBB2_label_en-US
us-gaap_IncomeTaxAuthorityNameDomain_E20ABF316D05E0488947133F00EECBB2,label_label,label,lab_us-gaap_IncomeTaxAuthorityNameDomain_E20ABF316D05E0488947133F00EECBB2
us-gaap_IncomeTaxAuthorityNameDomain_E20ABF316D05E0488947133F00EECBB2,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_IncomeTaxAuthorityNameDomain_E20ABF316D05E0488947133F00EECBB2,label_label,type,resource
us-gaap_IncomeTaxAuthorityNameDomain_E20ABF316D05E0488947133F00EECBB2,label_label,lang,en-US
us-gaap_InternalRevenueServiceIRSMember_4F529DC3469CF4E7A3F2133F00EE3AB7,label_id,lab_us-gaap_InternalRevenueServiceIRSMember_4F529DC3469CF4E7A3F2133F00EE3AB7,None
us-gaap_InternalRevenueServiceIRSMember_4F529DC3469CF4E7A3F2133F00EE3AB7,location_id,loc_us-gaap_InternalRevenueServiceIRSMember_4F529DC3469CF4E7A3F2133F00EE3AB7,None
us-gaap_InternalRevenueServiceIRSMember_4F529DC3469CF4E7A3F2133F00EE3AB7,us_gaap_id,us-gaap:InternalRevenueServiceIRSMember,None
us-gaap_InternalRevenueServiceIRSMember_4F529DC3469CF4E7A3F2133F00EE3AB7,label_label,item_type,label_label
us-gaap_InternalRevenueServiceIRSMember_4F529DC3469CF4E7A3F2133F00EE3AB7,label_label,id,lab_us-gaap_InternalRevenueServiceIRSMember_4F529DC3469CF4E7A3F2133F00EE3AB7_label_en-US
us-gaap_InternalRevenueServiceIRSMember_4F529DC3469CF4E7A3F2133F00EE3AB7,label_label,label,lab_us-gaap_InternalRevenueServiceIRSMember_4F529DC3469CF4E7A3F2133F00EE3AB7
us-gaap_InternalRevenueServiceIRSMember_4F529DC3469CF4E7A3F2133F00EE3AB7,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_InternalRevenueServiceIRSMember_4F529DC3469CF4E7A3F2133F00EE3AB7,label_label,type,resource
us-gaap_InternalRevenueServiceIRSMember_4F529DC3469CF4E7A3F2133F00EE3AB7,label_label,lang,en-US
us-gaap_TaxPeriodAxis_D2D62D6BD3FF5A91D3A9133F00EE058D,label_id,lab_us-gaap_TaxPeriodAxis_D2D62D6BD3FF5A91D3A9133F00EE058D,None
us-gaap_TaxPeriodAxis_D2D62D6BD3FF5A91D3A9133F00EE058D,location_id,loc_us-gaap_TaxPeriodAxis_D2D62D6BD3FF5A91D3A9133F00EE058D,None
us-gaap_TaxPeriodAxis_D2D62D6BD3FF5A91D3A9133F00EE058D,us_gaap_id,us-gaap:TaxPeriodAxis,None
us-gaap_TaxPeriodAxis_D2D62D6BD3FF5A91D3A9133F00EE058D,label_label,item_type,label_label
us-gaap_TaxPeriodAxis_D2D62D6BD3FF5A91D3A9133F00EE058D,label_label,id,lab_us-gaap_TaxPeriodAxis_D2D62D6BD3FF5A91D3A9133F00EE058D_label_en-US
us-gaap_TaxPeriodAxis_D2D62D6BD3FF5A91D3A9133F00EE058D,label_label,label,lab_us-gaap_TaxPeriodAxis_D2D62D6BD3FF5A91D3A9133F00EE058D
us-gaap_TaxPeriodAxis_D2D62D6BD3FF5A91D3A9133F00EE058D,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_TaxPeriodAxis_D2D62D6BD3FF5A91D3A9133F00EE058D,label_label,type,resource
us-gaap_TaxPeriodAxis_D2D62D6BD3FF5A91D3A9133F00EE058D,label_label,lang,en-US
us-gaap_TaxPeriodDomain_1D385EEC413FAB130E09133F00EE97BA,label_id,lab_us-gaap_TaxPeriodDomain_1D385EEC413FAB130E09133F00EE97BA,None
us-gaap_TaxPeriodDomain_1D385EEC413FAB130E09133F00EE97BA,location_id,loc_us-gaap_TaxPeriodDomain_1D385EEC413FAB130E09133F00EE97BA,None
us-gaap_TaxPeriodDomain_1D385EEC413FAB130E09133F00EE97BA,us_gaap_id,us-gaap:TaxPeriodDomain,None
us-gaap_TaxPeriodDomain_1D385EEC413FAB130E09133F00EE97BA,label_label,item_type,label_label
us-gaap_TaxPeriodDomain_1D385EEC413FAB130E09133F00EE97BA,label_label,id,lab_us-gaap_TaxPeriodDomain_1D385EEC413FAB130E09133F00EE97BA_label_en-US
us-gaap_TaxPeriodDomain_1D385EEC413FAB130E09133F00EE97BA,label_label,label,lab_us-gaap_TaxPeriodDomain_1D385EEC413FAB130E09133F00EE97BA
us-gaap_TaxPeriodDomain_1D385EEC413FAB130E09133F00EE97BA,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_TaxPeriodDomain_1D385EEC413FAB130E09133F00EE97BA,label_label,type,resource
us-gaap_TaxPeriodDomain_1D385EEC413FAB130E09133F00EE97BA,label_label,lang,en-US
us-gaap_TaxYear2010Member_449B5524744B3D060174133F00EF51C7,label_id,lab_us-gaap_TaxYear2010Member_449B5524744B3D060174133F00EF51C7,None
us-gaap_TaxYear2010Member_449B5524744B3D060174133F00EF51C7,location_id,loc_us-gaap_TaxYear2010Member_449B5524744B3D060174133F00EF51C7,None
us-gaap_TaxYear2010Member_449B5524744B3D060174133F00EF51C7,us_gaap_id,us-gaap:TaxYear2010Member,None
us-gaap_TaxYear2010Member_449B5524744B3D060174133F00EF51C7,label_label,item_type,label_label
us-gaap_TaxYear2010Member_449B5524744B3D060174133F00EF51C7,label_label,id,lab_us-gaap_TaxYear2010Member_449B5524744B3D060174133F00EF51C7_label_en-US
us-gaap_TaxYear2010Member_449B5524744B3D060174133F00EF51C7,label_label,label,lab_us-gaap_TaxYear2010Member_449B5524744B3D060174133F00EF51C7
us-gaap_TaxYear2010Member_449B5524744B3D060174133F00EF51C7,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_TaxYear2010Member_449B5524744B3D060174133F00EF51C7,label_label,type,resource
us-gaap_TaxYear2010Member_449B5524744B3D060174133F00EF51C7,label_label,lang,en-US
fb_TaxYears2011Through2013Member_381D843BBC1B5D2B623E133F00EFF933,label_id,lab_fb_TaxYears2011Through2013Member_381D843BBC1B5D2B623E133F00EFF933,None
fb_TaxYears2011Through2013Member_381D843BBC1B5D2B623E133F00EFF933,location_id,loc_fb_TaxYears2011Through2013Member_381D843BBC1B5D2B623E133F00EFF933,None
fb_TaxYears2011Through2013Member_381D843BBC1B5D2B623E133F00EFF933,us_gaap_id,fb:TaxYears2011Through2013Member,None
fb_TaxYears2011Through2013Member_381D843BBC1B5D2B623E133F00EFF933,label_label,item_type,label_label
fb_TaxYears2011Through2013Member_381D843BBC1B5D2B623E133F00EFF933,label_label,id,lab_fb_TaxYears2011Through2013Member_381D843BBC1B5D2B623E133F00EFF933_documentation_en-US
fb_TaxYears2011Through2013Member_381D843BBC1B5D2B623E133F00EFF933,label_label,label,lab_fb_TaxYears2011Through2013Member_381D843BBC1B5D2B623E133F00EFF933
fb_TaxYears2011Through2013Member_381D843BBC1B5D2B623E133F00EFF933,label_label,role,http://www.xbrl.org/2003/role/documentation
fb_TaxYears2011Through2013Member_381D843BBC1B5D2B623E133F00EFF933,label_label,type,resource
fb_TaxYears2011Through2013Member_381D843BBC1B5D2B623E133F00EFF933,label_label,lang,en-US
us-gaap_IncomeTaxContingencyLineItems_389D335B2A21EA4B050F133F00EFFC32,label_id,lab_us-gaap_IncomeTaxContingencyLineItems_389D335B2A21EA4B050F133F00EFFC32,None
us-gaap_IncomeTaxContingencyLineItems_389D335B2A21EA4B050F133F00EFFC32,location_id,loc_us-gaap_IncomeTaxContingencyLineItems_389D335B2A21EA4B050F133F00EFFC32,None
us-gaap_IncomeTaxContingencyLineItems_389D335B2A21EA4B050F133F00EFFC32,us_gaap_id,us-gaap:IncomeTaxContingencyLineItems,None
us-gaap_IncomeTaxContingencyLineItems_389D335B2A21EA4B050F133F00EFFC32,label_label,item_type,label_label
us-gaap_IncomeTaxContingencyLineItems_389D335B2A21EA4B050F133F00EFFC32,label_label,id,lab_us-gaap_IncomeTaxContingencyLineItems_389D335B2A21EA4B050F133F00EFFC32_label_en-US
us-gaap_IncomeTaxContingencyLineItems_389D335B2A21EA4B050F133F00EFFC32,label_label,label,lab_us-gaap_IncomeTaxContingencyLineItems_389D335B2A21EA4B050F133F00EFFC32
us-gaap_IncomeTaxContingencyLineItems_389D335B2A21EA4B050F133F00EFFC32,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_IncomeTaxContingencyLineItems_389D335B2A21EA4B050F133F00EFFC32,label_label,type,resource
us-gaap_IncomeTaxContingencyLineItems_389D335B2A21EA4B050F133F00EFFC32,label_label,lang,en-US
us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A,label_id,lab_us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A,None
us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A,location_id,loc_us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A,None
us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A,us_gaap_id,us-gaap:EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,None
us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A,us_gaap_value,id,us-gaap:EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate
us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A,us_gaap_value,master_id,us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A
us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A,us_gaap_value,context_ref,FD2019Q3YTD
us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A,us_gaap_value,fraction_id,d205926471e439-wk-Fact-43A9289EBDB55474B8A1D11DBAC8AFEE
us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A,us_gaap_value,unit_ref,number
us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A,us_gaap_value,decimals,INF
us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A,us_gaap_value,scale,-2
us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A,us_gaap_value,format,ixt:numdotdecimal
us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A,us_gaap_value,value,21
us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A,label_label,item_type,label_label
us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A,label_label,id,lab_us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A_label_en-US
us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A,label_label,label,lab_us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A
us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A,label_label,type,resource
us-gaap_EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate_04C6DCA1FABD747808F4133F00EF794A,label_label,lang,en-US
us-gaap_LossContingencyAccrualAtCarryingValue_52B238242A1E1FAE5C03133F00EFCCBB,label_id,lab_us-gaap_LossContingencyAccrualAtCarryingValue_52B238242A1E1FAE5C03133F00EFCCBB,None
us-gaap_LossContingencyAccrualAtCarryingValue_52B238242A1E1FAE5C03133F00EFCCBB,location_id,loc_us-gaap_LossContingencyAccrualAtCarryingValue_52B238242A1E1FAE5C03133F00EFCCBB,None
us-gaap_LossContingencyAccrualAtCarryingValue_52B238242A1E1FAE5C03133F00EFCCBB,us_gaap_id,us-gaap:LossContingencyAccrualAtCarryingValue,None
us-gaap_LossContingencyAccrualAtCarryingValue_52B238242A1E1FAE5C03133F00EFCCBB,us_gaap_value,id,us-gaap:LossContingencyAccrualAtCarryingValue
us-gaap_LossContingencyAccrualAtCarryingValue_52B238242A1E1FAE5C03133F00EFCCBB,us_gaap_value,master_id,us-gaap_LossContingencyAccrualAtCarryingValue_52B238242A1E1FAE5C03133F00EFCCBB
us-gaap_LossContingencyAccrualAtCarryingValue_52B238242A1E1FAE5C03133F00EFCCBB,us_gaap_value,context_ref,FI2019Q3
us-gaap_LossContingencyAccrualAtCarryingValue_52B238242A1E1FAE5C03133F00EFCCBB,us_gaap_value,fraction_id,d205926471e447-wk-Fact-DC5B1FF2ABA65026AFA3689FEA03E651
us-gaap_LossContingencyAccrualAtCarryingValue_52B238242A1E1FAE5C03133F00EFCCBB,us_gaap_value,unit_ref,usd
us-gaap_LossContingencyAccrualAtCarryingValue_52B238242A1E1FAE5C03133F00EFCCBB,us_gaap_value,decimals,-8
us-gaap_LossContingencyAccrualAtCarryingValue_52B238242A1E1FAE5C03133F00EFCCBB,us_gaap_value,scale,9
us-gaap_LossContingencyAccrualAtCarryingValue_52B238242A1E1FAE5C03133F00EFCCBB,us_gaap_value,format,ixt:numdotdecimal
us-gaap_LossContingencyAccrualAtCarryingValue_52B238242A1E1FAE5C03133F00EFCCBB,us_gaap_value,value,5.0
us-gaap_LossContingencyAccrualAtCarryingValue_52B238242A1E1FAE5C03133F00EFCCBB,label_label,item_type,label_label
us-gaap_LossContingencyAccrualAtCarryingValue_52B238242A1E1FAE5C03133F00EFCCBB,label_label,id,lab_us-gaap_LossContingencyAccrualAtCarryingValue_52B238242A1E1FAE5C03133F00EFCCBB_label_en-US
