Date,Open,High,Low,Close,Adj Close,Volume
2000-06-16,2.013889,2.055556,2.000000,2.027778,2.027778,521550
2000-06-19,2.027778,2.055556,2.000000,2.000000,2.000000,1363050
2000-06-20,2.006944,2.180556,1.750000,2.083333,2.083333,1177650
2000-06-21,2.222222,2.472222,2.138889,2.444444,2.444444,2342250
2000-06-22,2.458333,2.472222,2.118056,2.194444,2.194444,857700
2000-06-23,2.263889,2.361111,2.222222,2.305556,2.305556,615150
2000-06-26,2.333333,2.361111,2.166667,2.222222,2.222222,458550
2000-06-27,2.222222,2.319444,2.000000,2.111111,2.111111,616050
2000-06-28,2.138889,2.194444,2.027778,2.138889,2.138889,828000
2000-06-29,2.194444,2.194444,2.000000,2.000000,2.000000,834300
2000-06-30,2.069444,2.138889,2.027778,2.097222,2.097222,859500
2000-07-03,2.166667,2.166667,2.111111,2.138889,2.138889,144450
2000-07-05,2.166667,2.222222,2.111111,2.222222,2.222222,621900
2000-07-06,2.222222,2.236111,2.097222,2.166667,2.166667,584550
2000-07-07,2.229167,2.583333,2.125000,2.277778,2.277778,3571650
2000-07-10,2.458333,2.944444,2.319444,2.791667,2.791667,2830500
2000-07-11,3.013889,3.166667,2.638889,2.833333,2.833333,6016500
2000-07-12,3.104167,3.430556,2.819444,3.333333,3.333333,4926150
2000-07-13,4.000000,4.027778,3.583333,3.722222,3.722222,5490900
2000-07-14,3.916667,3.944444,3.305556,3.444444,3.444444,2537100
2000-07-17,3.555556,3.583333,3.388889,3.472222,3.472222,829800
2000-07-18,3.486111,3.541667,3.194444,3.222222,3.222222,604350
2000-07-19,3.194444,3.222222,2.916667,3.111111,3.111111,792900
2000-07-20,3.069444,3.694444,3.027778,3.527778,3.527778,1184400
2000-07-21,3.527778,3.805556,3.472222,3.805556,3.805556,857700
2000-07-24,3.777778,3.944444,3.569444,3.722222,3.722222,837900
2000-07-25,3.750000,3.833333,3.444444,3.583333,3.583333,435150
2000-07-26,3.583333,3.888889,3.138889,3.861111,3.861111,884250
2000-07-27,3.722222,4.222222,3.666667,3.805556,3.805556,1004400
2000-07-28,3.805556,3.819444,3.444444,3.611111,3.611111,681750
2000-07-31,3.555556,4.236111,3.305556,4.194444,4.194444,1438200
2000-08-01,3.986111,4.027778,3.861111,3.875000,3.875000,446400
2000-08-02,3.888889,4.041667,3.777778,3.791667,3.791667,297900
2000-08-03,3.777778,4.000000,3.666667,3.902778,3.902778,220950
2000-08-04,4.000000,4.013889,3.750000,3.791667,3.791667,366750
2000-08-07,3.777778,3.861111,3.444444,3.555556,3.555556,522000
2000-08-08,3.722222,3.722222,3.444444,3.500000,3.500000,148500
2000-08-09,3.493056,3.541667,3.222222,3.263889,3.263889,355050
2000-08-10,3.277778,3.472222,3.250000,3.277778,3.277778,225900
2000-08-11,3.180556,3.277778,2.930556,3.111111,3.111111,388350
2000-08-14,3.256944,3.256944,3.111111,3.111111,3.111111,167850
2000-08-15,3.097222,3.111111,2.805556,2.805556,2.805556,616500
2000-08-16,2.833333,3.152778,2.833333,3.041667,3.041667,243450
2000-08-17,3.111111,3.222222,3.027778,3.222222,3.222222,537300
2000-08-18,3.229167,3.250000,3.111111,3.111111,3.111111,116550
2000-08-21,3.090278,3.097222,2.944444,3.013889,3.013889,73800
2000-08-22,2.944444,3.013889,2.916667,2.944444,2.944444,80550
2000-08-23,2.888889,2.916667,2.777778,2.902778,2.902778,191250
2000-08-24,2.861111,2.888889,2.777778,2.861111,2.861111,221400
2000-08-25,2.840278,3.361111,2.777778,3.361111,3.361111,649350
2000-08-28,3.354167,3.361111,3.138889,3.194444,3.194444,184950
2000-08-29,3.402778,3.416667,3.138889,3.194444,3.194444,120600
2000-08-30,3.229167,3.361111,3.229167,3.333333,3.333333,78750
2000-08-31,3.388889,3.388889,3.111111,3.222222,3.222222,192150
2000-09-01,3.229167,3.305556,3.083333,3.083333,3.083333,387900
2000-09-05,3.111111,3.173611,3.000000,3.097222,3.097222,348300
2000-09-06,3.083333,3.111111,3.000000,3.055556,3.055556,319500
2000-09-07,3.055556,3.111111,3.000000,3.083333,3.083333,217350
2000-09-08,3.097222,3.208333,3.055556,3.111111,3.111111,280800
2000-09-11,3.125000,3.152778,3.069444,3.152778,3.152778,150750
2000-09-12,3.180556,3.319444,3.166667,3.319444,3.319444,350100
2000-09-13,3.305556,3.305556,3.111111,3.125000,3.125000,166050
2000-09-14,3.222222,3.277778,3.111111,3.236111,3.236111,207000
2000-09-15,3.159722,3.236111,2.944444,3.000000,3.000000,267750
2000-09-18,3.055556,3.111111,2.777778,2.888889,2.888889,213750
2000-09-19,2.833333,2.888889,2.833333,2.833333,2.833333,358200
2000-09-20,2.861111,2.888889,2.583333,2.583333,2.583333,387900
2000-09-21,2.583333,2.722222,2.333333,2.444444,2.444444,374400
2000-09-22,2.395833,2.666667,2.361111,2.652778,2.652778,127350
2000-09-25,2.666667,2.972222,2.611111,2.638889,2.638889,274050
2000-09-26,2.652778,2.666667,2.611111,2.638889,2.638889,82800
2000-09-27,2.638889,2.722222,2.555556,2.583333,2.583333,238500
2000-09-28,2.722222,2.722222,2.611111,2.611111,2.611111,812250
2000-09-29,2.555556,2.722222,2.541667,2.611111,2.611111,566550
2000-10-02,2.611111,2.722222,2.583333,2.625000,2.625000,830700
2000-10-03,2.777778,2.777778,2.569444,2.583333,2.583333,341550
2000-10-04,2.569444,2.583333,2.444444,2.555556,2.555556,143100
2000-10-05,2.555556,2.583333,2.458333,2.458333,2.458333,334350
2000-10-06,2.513889,2.555556,2.291667,2.305556,2.305556,230850
2000-10-09,2.333333,2.388889,2.222222,2.250000,2.250000,442350
2000-10-10,2.239583,2.277778,2.097222,2.097222,2.097222,546300
2000-10-11,2.097222,2.222222,2.041667,2.166667,2.166667,110700
2000-10-12,2.190972,2.194444,1.861111,2.166667,2.166667,561600
2000-10-13,2.156250,2.250000,2.000000,2.111111,2.111111,153450
2000-10-16,2.138889,2.277778,2.059028,2.277778,2.277778,656100
2000-10-17,2.277778,2.361111,2.250000,2.333333,2.333333,449100
2000-10-18,2.197917,2.222222,2.027778,2.111111,2.111111,113850
2000-10-19,2.194444,2.218750,2.111111,2.111111,2.111111,57150
2000-10-20,2.138889,2.250000,2.111111,2.222222,2.222222,386550
2000-10-23,2.274306,2.277778,2.222222,2.250000,2.250000,207000
2000-10-24,2.305556,2.375000,2.222222,2.333333,2.333333,144900
2000-10-25,2.371528,2.638889,2.222222,2.583333,2.583333,306450
2000-10-26,2.611111,2.777778,2.527778,2.750000,2.750000,447750
2000-10-27,2.927083,3.083333,2.888889,3.041667,3.041667,720000
2000-10-30,3.059028,3.347222,3.059028,3.277778,3.277778,1561050
2000-10-31,3.333333,3.333333,2.916667,3.027778,3.027778,196200
2000-11-01,3.086806,3.194444,2.777778,2.833333,2.833333,98100
2000-11-02,2.940972,2.940972,2.555556,2.777778,2.777778,101700
2000-11-03,2.819444,3.069444,2.805556,3.027778,3.027778,117450
2000-11-06,2.916667,3.055556,2.861111,2.888889,2.888889,418950
2000-11-07,2.986111,2.986111,2.861111,2.888889,2.888889,129600
2000-11-08,2.781250,2.888889,2.694444,2.805556,2.805556,71550
2000-11-09,2.697917,3.111111,2.697917,3.111111,3.111111,57600
2000-11-10,3.055556,3.111111,2.555556,3.083333,3.083333,202950
2000-11-13,3.111111,3.111111,2.847222,2.944444,2.944444,160650
2000-11-14,3.000000,3.083333,2.916667,2.986111,2.986111,102600
2000-11-15,3.079861,3.079861,2.916667,2.944444,2.944444,131400
2000-11-16,3.038194,3.111111,2.902778,3.027778,3.027778,348300
2000-11-17,3.083333,3.111111,2.944444,3.000000,3.000000,310950
2000-11-20,2.920139,3.027778,2.805556,2.847222,2.847222,53550
2000-11-21,2.805556,2.944444,2.444444,2.944444,2.944444,178650
2000-11-22,2.791667,2.791667,2.291667,2.527778,2.527778,274500
2000-11-24,2.583333,2.666667,2.277778,2.277778,2.277778,154350
2000-11-27,2.444444,2.652778,2.388889,2.652778,2.652778,612450
2000-11-28,2.666667,2.666667,2.388889,2.388889,2.388889,117000
2000-11-29,2.361111,2.444444,2.305556,2.333333,2.333333,271350
2000-11-30,2.333333,2.750000,2.319444,2.611111,2.611111,329850
2000-12-01,2.611111,2.638889,2.555556,2.611111,2.611111,153450
2000-12-04,2.458333,2.500000,2.361111,2.361111,2.361111,66150
2000-12-05,2.388889,2.472222,2.333333,2.347222,2.347222,201150
2000-12-06,2.250000,2.388889,2.000000,2.000000,2.000000,544500
2000-12-07,1.968750,2.055556,1.805556,2.027778,2.027778,492750
2000-12-08,2.055556,2.166667,1.986111,2.125000,2.125000,176400
2000-12-11,1.555556,1.972222,1.444444,1.861111,1.861111,3202650
2000-12-12,1.833333,1.902778,1.791667,1.902778,1.902778,3661650
2000-12-13,1.888889,1.916667,1.680556,1.680556,1.680556,2264850
2000-12-14,1.763889,1.805556,1.611111,1.680556,1.680556,1067400
2000-12-15,1.666667,1.694444,1.500000,1.583333,1.583333,581400
2000-12-18,1.604167,1.638889,1.541667,1.569444,1.569444,1849050
2000-12-19,1.569444,1.569444,1.291667,1.333333,1.333333,1744200
2000-12-20,1.305556,1.361111,1.194444,1.305556,1.305556,3145500
2000-12-21,1.305556,1.416667,1.277778,1.347222,1.347222,2877300
2000-12-22,1.395833,1.444444,1.361111,1.416667,1.416667,765000
2000-12-26,1.416667,1.555556,1.361111,1.388889,1.388889,1389150
2000-12-27,1.486111,1.583333,1.378472,1.444444,1.444444,572400
2000-12-28,1.402778,1.777778,1.388889,1.638889,1.638889,2265300
2000-12-29,1.750000,1.944444,1.722222,1.888889,1.888889,1678500
2001-01-02,1.805556,1.913194,1.791667,1.812500,1.812500,234450
2001-01-03,1.895833,1.944444,1.777778,1.944444,1.944444,539550
2001-01-04,1.871528,1.902778,1.645833,1.763889,1.763889,371250
2001-01-05,1.763889,1.763889,1.694444,1.722222,1.722222,257400
2001-01-08,1.760417,1.763889,1.638889,1.666667,1.666667,852750
2001-01-09,1.666667,1.736111,1.638889,1.736111,1.736111,531000
2001-01-10,1.694444,1.722222,1.361111,1.500000,1.500000,1740150
2001-01-11,1.500000,1.833333,1.472222,1.805556,1.805556,2782350
2001-01-12,1.798611,1.805556,1.638889,1.638889,1.638889,679500
2001-01-16,1.652778,1.791667,1.652778,1.777778,1.777778,226350
2001-01-17,1.788194,1.805556,1.750000,1.750000,1.750000,1634400
2001-01-18,1.777778,1.916667,1.750000,1.777778,1.777778,1804950
2001-01-19,1.819444,1.916667,1.777778,1.791667,1.791667,338400
2001-01-22,1.777778,1.805556,1.513889,1.611111,1.611111,1998900
2001-01-23,1.715278,1.750000,1.555556,1.750000,1.750000,1687050
2001-01-24,1.736111,1.805556,1.722222,1.791667,1.791667,2062350
2001-01-25,1.788194,1.819444,1.750000,1.777778,1.777778,208350
2001-01-26,1.791667,1.805556,1.722222,1.763889,1.763889,333450
2001-01-29,1.791667,1.791667,1.666667,1.777778,1.777778,809550
2001-01-30,1.784722,1.875000,1.694444,1.736111,1.736111,1462050
2001-01-31,1.729167,1.944444,1.722222,1.861111,1.861111,2027700
2001-02-01,1.829861,1.930556,1.722222,1.913194,1.913194,1509750
2001-02-02,1.888889,1.916667,1.722222,1.861111,1.861111,953100
2001-02-05,1.819444,1.916667,1.781250,1.861111,1.861111,626850
2001-02-06,1.913194,1.944444,1.777778,1.916667,1.916667,558000
2001-02-07,1.875000,1.944444,1.833333,1.875000,1.875000,342450
2001-02-08,1.861111,2.027778,1.861111,2.013889,2.013889,1128150
2001-02-09,1.930556,2.000000,1.638889,1.638889,1.638889,3622500
2001-02-12,1.715278,1.750000,1.583333,1.638889,1.638889,1440000
2001-02-13,1.631944,1.666667,1.527778,1.579861,1.579861,1673100
2001-02-14,1.559028,1.777778,1.555556,1.777778,1.777778,1174050
2001-02-15,1.753472,1.888889,1.722222,1.805556,1.805556,154800
2001-02-16,1.722222,1.777778,1.694444,1.777778,1.777778,186300
2001-02-20,1.777778,1.916667,1.750000,1.888889,1.888889,2240550
2001-02-21,1.847222,1.972222,1.833333,1.930556,1.930556,1426050
2001-02-22,1.902778,1.930556,1.888889,1.916667,1.916667,873450
2001-02-23,1.888889,1.916667,1.763889,1.777778,1.777778,271350
2001-02-26,1.777778,1.847222,1.777778,1.777778,1.777778,56700
2001-02-27,1.805556,1.819444,1.611111,1.666667,1.666667,204750
2001-02-28,1.694444,1.694444,1.583333,1.611111,1.611111,303300
2001-03-01,1.590278,1.777778,1.500000,1.611111,1.611111,679050
2001-03-02,1.583333,1.638889,1.555556,1.638889,1.638889,764100
2001-03-05,1.666667,1.861111,1.666667,1.777778,1.777778,1248300
2001-03-06,1.857639,1.875000,1.611111,1.722222,1.722222,382950
2001-03-07,1.750000,1.777778,1.708333,1.750000,1.750000,85050
2001-03-08,1.750000,1.777778,1.666667,1.722222,1.722222,90450
2001-03-09,1.715278,1.763889,1.666667,1.729167,1.729167,157500
2001-03-12,1.763889,1.763889,1.534722,1.541667,1.541667,226800
2001-03-13,1.527778,1.569444,1.500000,1.500000,1.500000,425250
