Date,Open,High,Low,Close,Adj Close,Volume
1994-03-17,0.281250,0.309896,0.270833,0.304688,0.304688,94171200
1994-03-18,0.312500,0.317708,0.299479,0.317708,0.317708,18096000
1994-03-21,0.317708,0.328125,0.309896,0.317708,0.317708,4584000
1994-03-22,0.328125,0.333333,0.317708,0.317708,0.317708,7243200
1994-03-23,0.322917,0.322917,0.312500,0.317708,0.317708,3216000
1994-03-24,0.320313,0.320313,0.312500,0.320313,0.320313,2606400
1994-03-25,0.320313,0.333333,0.312500,0.333333,0.333333,2587200
1994-03-28,0.333333,0.333333,0.312500,0.315104,0.315104,4838400
1994-03-29,0.317708,0.317708,0.296875,0.296875,0.296875,1699200
1994-03-30,0.296875,0.307292,0.296875,0.302083,0.302083,2289600
1994-03-31,0.299479,0.299479,0.281250,0.289063,0.289063,1972800
1994-04-04,0.286458,0.286458,0.276042,0.283854,0.283854,4161600
1994-04-05,0.283854,0.291667,0.281250,0.291667,0.291667,969600
1994-04-06,0.294271,0.302083,0.291667,0.294271,0.294271,873600
1994-04-07,0.302083,0.307292,0.299479,0.307292,0.307292,196800
1994-04-08,0.307292,0.312500,0.302083,0.304688,0.304688,379200
1994-04-11,0.312500,0.312500,0.304688,0.312500,0.312500,297600
1994-04-12,0.312500,0.315104,0.307292,0.309896,0.309896,1684800
1994-04-13,0.309896,0.309896,0.302083,0.309896,0.309896,1488000
1994-04-14,0.302083,0.307292,0.302083,0.307292,0.307292,33600
1994-04-15,0.304688,0.304688,0.296875,0.304688,0.304688,1656000
1994-04-18,0.296875,0.304688,0.294271,0.302083,0.302083,1761600
1994-04-19,0.302083,0.302083,0.286458,0.296875,0.296875,844800
1994-04-20,0.291667,0.296875,0.291667,0.291667,0.291667,153600
1994-04-21,0.291667,0.294271,0.286458,0.291667,0.291667,6710400
1994-04-22,0.286458,0.291667,0.286458,0.291667,0.291667,1032000
1994-04-25,0.291667,0.296875,0.287760,0.291667,0.291667,9633600
1994-04-26,0.296875,0.302083,0.291667,0.302083,0.302083,5203200
1994-04-28,0.307292,0.307292,0.302083,0.304688,0.304688,384000
1994-04-29,0.304688,0.312500,0.302083,0.302083,0.302083,2524800
1994-05-02,0.309896,0.312500,0.307292,0.312500,0.312500,1200000
1994-05-03,0.312500,0.328125,0.312500,0.322917,0.322917,2428800
1994-05-04,0.317708,0.328125,0.317708,0.328125,0.328125,4104000
1994-05-05,0.328125,0.333333,0.325521,0.333333,0.333333,4776000
1994-05-06,0.328125,0.333333,0.322917,0.328125,0.328125,1056000
1994-05-09,0.322917,0.328125,0.322917,0.322917,0.322917,408000
1994-05-10,0.328125,0.333333,0.322917,0.333333,0.333333,316800
1994-05-11,0.328125,0.328125,0.315104,0.322917,0.322917,11894400
1994-05-12,0.322917,0.328125,0.317708,0.317708,0.317708,3667200
1994-05-13,0.328125,0.328125,0.328125,0.328125,0.328125,19200
1994-05-16,0.317708,0.328125,0.317708,0.317708,0.317708,830400
1994-05-17,0.317708,0.328125,0.317708,0.317708,0.317708,388800
1994-05-18,0.328125,0.328125,0.317708,0.317708,0.317708,907200
1994-05-19,0.317708,0.317708,0.317708,0.317708,0.317708,163200
1994-05-20,0.317708,0.328125,0.317708,0.320313,0.320313,1526400
1994-05-23,0.317708,0.317708,0.317708,0.317708,0.317708,360000
1994-05-24,0.317708,0.317708,0.317708,0.317708,0.317708,9600
1994-05-25,0.317708,0.325521,0.317708,0.325521,0.325521,91200
1994-05-26,0.328125,0.328125,0.317708,0.322917,0.322917,964800
1994-05-27,0.317708,0.320313,0.317708,0.320313,0.320313,168000
1994-05-31,0.328125,0.328125,0.320313,0.328125,0.328125,4440000
1994-06-01,0.328125,0.328125,0.322917,0.322917,0.322917,288000
1994-06-02,0.322917,0.343750,0.322917,0.341146,0.341146,1800000
1994-06-03,0.333333,0.351563,0.333333,0.346354,0.346354,1896000
1994-06-06,0.354167,0.354167,0.346354,0.354167,0.354167,1828800
1994-06-07,0.348958,0.348958,0.343750,0.348958,0.348958,1041600
1994-06-08,0.354167,0.354167,0.343750,0.343750,0.343750,648000
1994-06-09,0.343750,0.343750,0.315104,0.315104,0.315104,3192000
1994-06-10,0.315104,0.322917,0.312500,0.317708,0.317708,1531200
1994-06-13,0.312500,0.322917,0.312500,0.322917,0.322917,2409600
1994-06-14,0.322917,0.328125,0.317708,0.322917,0.322917,340800
1994-06-15,0.328125,0.328125,0.317708,0.328125,0.328125,652800
1994-06-16,0.322917,0.328125,0.317708,0.328125,0.328125,1670400
1994-06-17,0.319010,0.319010,0.317708,0.317708,0.317708,57600
1994-06-20,0.328125,0.328125,0.328125,0.328125,0.328125,9600
1994-06-21,0.328125,0.328125,0.307292,0.312500,0.312500,2376000
1994-06-22,0.304688,0.312500,0.304688,0.312500,0.312500,235200
1994-06-23,0.307292,0.307292,0.296875,0.304688,0.304688,1099200
1994-06-24,0.296875,0.302083,0.294271,0.296875,0.296875,1003200
1994-06-27,0.299479,0.299479,0.294271,0.296875,0.296875,192000
1994-06-28,0.296875,0.309896,0.294271,0.309896,0.309896,2913600
1994-06-29,0.304688,0.309896,0.299479,0.309896,0.309896,1996800
1994-06-30,0.309896,0.320313,0.307292,0.315104,0.315104,1929600
1994-07-01,0.320313,0.320313,0.309896,0.320313,0.320313,379200
